T,M,LW,LW_t,LW_h,T_k
42.92929293,2.757575758,5.56,7.280469723,7.280469723,315.9292929
42.92929293,2.823232323,4.63,6.350469723,6.350469723,315.9292929
42.92929293,2.888888889,3.5,5.220469723,5.220469723,315.9292929
42.92929293,2.954545455,2.15,3.870469723,3.870469723,315.9292929
42.92929293,3.02020202,0.56,2.280469723,2.280469723,315.9292929
42.92929293,3.085858586,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.151515152,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.217171717,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.282828283,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.348484848,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.414141414,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.47979798,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.545454545,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.611111111,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.676767677,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.742424242,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.808080808,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.873737374,NaN,NaN,#VALUE!,315.9292929
42.92929293,3.939393939,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.005050505,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.070707071,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.136363636,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.202020202,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.267676768,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.333333333,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.398989899,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.464646465,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.53030303,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.595959596,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.661616162,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.727272727,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.792929293,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.858585859,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.924242424,NaN,NaN,#VALUE!,315.9292929
42.92929293,4.98989899,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.055555556,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.121212121,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.186868687,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.252525253,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.318181818,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.383838384,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.449494949,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.515151515,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.580808081,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.646464646,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.712121212,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.777777778,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.843434343,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.909090909,NaN,NaN,#VALUE!,315.9292929
42.92929293,5.974747475,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.04040404,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.106060606,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.171717172,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.237373737,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.303030303,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.368686869,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.434343434,NaN,NaN,#VALUE!,315.9292929
42.92929293,6.5,NaN,NaN,#VALUE!,315.9292929
42.42424242,0,0,1.610564005,1.610564005,315.4242424
42.42424242,0.065656566,0.23,1.840564005,1.840564005,315.4242424
42.42424242,0.131313131,0.46,2.070564005,2.070564005,315.4242424
42.42424242,0.196969697,0.69,2.300564005,2.300564005,315.4242424
42.42424242,0.262626263,0.93,2.540564005,2.540564005,315.4242424
42.42424242,0.328282828,1.18,2.790564005,2.790564005,315.4242424
42.42424242,0.393939394,1.43,3.040564005,3.040564005,315.4242424
42.42424242,0.45959596,1.69,3.300564005,3.300564005,315.4242424
42.42424242,0.525252525,1.95,3.560564005,3.560564005,315.4242424
42.42424242,0.590909091,2.22,3.830564005,3.830564005,315.4242424
42.42424242,0.656565657,2.49,4.100564005,4.100564005,315.4242424
42.42424242,0.722222222,2.76,4.370564005,4.370564005,315.4242424
42.42424242,0.787878788,3.04,4.650564005,4.650564005,315.4242424
42.42424242,0.853535354,3.32,4.930564005,4.930564005,315.4242424
42.42424242,0.919191919,3.61,5.220564005,5.220564005,315.4242424
42.42424242,0.984848485,3.9,5.510564005,5.510564005,315.4242424
42.42424242,1.050505051,4.2,5.810564005,5.810564005,315.4242424
42.42424242,1.116161616,4.49,6.100564005,6.100564005,315.4242424
42.42424242,1.181818182,4.79,6.400564005,6.400564005,315.4242424
42.42424242,1.247474747,5.09,6.700564005,6.700564005,315.4242424
42.42424242,1.313131313,5.4,7.010564005,7.010564005,315.4242424
42.42424242,1.378787879,5.7,7.310564005,7.310564005,315.4242424
42.42424242,1.444444444,5.99,7.600564005,7.600564005,315.4242424
42.42424242,1.51010101,6.28,7.890564005,7.890564005,315.4242424
42.42424242,1.575757576,6.57,8.180564005,8.180564005,315.4242424
42.42424242,1.641414141,6.85,8.460564005,8.460564005,315.4242424
42.42424242,1.707070707,7.11,8.720564005,8.720564005,315.4242424
42.42424242,1.772727273,7.36,8.970564005,8.970564005,315.4242424
42.42424242,1.838383838,7.6,9.210564005,9.210564005,315.4242424
42.42424242,1.904040404,7.81,9.420564005,9.420564005,315.4242424
42.42424242,1.96969697,7.99,9.600564005,9.600564005,315.4242424
42.42424242,2.035353535,8.14,9.750564005,9.750564005,315.4242424
42.42424242,2.101010101,8.26,9.870564005,9.870564005,315.4242424
42.42424242,2.166666667,8.33,9.940564005,9.940564005,315.4242424
42.42424242,2.232323232,8.35,9.960564005,9.960564005,315.4242424
42.42424242,2.297979798,8.31,9.920564005,9.920564005,315.4242424
42.42424242,2.363636364,8.2,9.810564005,9.810564005,315.4242424
42.42424242,2.429292929,8.02,9.630564005,9.630564005,315.4242424
42.42424242,2.494949495,7.74,9.350564005,9.350564005,315.4242424
42.42424242,2.560606061,7.37,8.980564005,8.980564005,315.4242424
42.42424242,2.626262626,6.87,8.480564005,8.480564005,315.4242424
42.42424242,2.691919192,6.24,7.850564005,7.850564005,315.4242424
42.42424242,2.757575758,5.46,7.070564005,7.070564005,315.4242424
42.42424242,2.823232323,4.51,6.120564005,6.120564005,315.4242424
42.42424242,2.888888889,3.36,4.970564005,4.970564005,315.4242424
42.42424242,2.954545455,1.99,3.600564005,3.600564005,315.4242424
42.42424242,3.02020202,0.37,1.980564005,1.980564005,315.4242424
42.42424242,3.085858586,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.151515152,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.217171717,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.282828283,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.348484848,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.414141414,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.47979798,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.545454545,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.611111111,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.676767677,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.742424242,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.808080808,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.873737374,NaN,NaN,#VALUE!,315.4242424
42.42424242,3.939393939,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.005050505,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.070707071,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.136363636,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.202020202,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.267676768,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.333333333,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.398989899,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.464646465,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.53030303,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.595959596,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.661616162,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.727272727,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.792929293,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.858585859,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.924242424,NaN,NaN,#VALUE!,315.4242424
42.42424242,4.98989899,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.055555556,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.121212121,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.186868687,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.252525253,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.318181818,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.383838384,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.449494949,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.515151515,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.580808081,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.646464646,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.712121212,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.777777778,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.843434343,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.909090909,NaN,NaN,#VALUE!,315.4242424
42.42424242,5.974747475,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.04040404,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.106060606,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.171717172,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.237373737,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.303030303,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.368686869,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.434343434,NaN,NaN,#VALUE!,315.4242424
42.42424242,6.5,NaN,NaN,#VALUE!,315.4242424
41.91919192,0,0,1.504064111,1.504064111,314.9191919
41.91919192,0.065656566,0.23,1.734064111,1.734064111,314.9191919
41.91919192,0.131313131,0.45,1.954064111,1.954064111,314.9191919
41.91919192,0.196969697,0.69,2.194064111,2.194064111,314.9191919
41.91919192,0.262626263,0.93,2.434064111,2.434064111,314.9191919
41.91919192,0.328282828,1.18,2.684064111,2.684064111,314.9191919
41.91919192,0.393939394,1.43,2.934064111,2.934064111,314.9191919
41.91919192,0.45959596,1.68,3.184064111,3.184064111,314.9191919
41.91919192,0.525252525,1.94,3.444064111,3.444064111,314.9191919
41.91919192,0.590909091,2.21,3.714064111,3.714064111,314.9191919
41.91919192,0.656565657,2.48,3.984064111,3.984064111,314.9191919
41.91919192,0.722222222,2.75,4.254064111,4.254064111,314.9191919
41.91919192,0.787878788,3.03,4.534064111,4.534064111,314.9191919
41.91919192,0.853535354,3.32,4.824064111,4.824064111,314.9191919
41.91919192,0.919191919,3.6,5.104064111,5.104064111,314.9191919
41.91919192,0.984848485,3.89,5.394064111,5.394064111,314.9191919
41.91919192,1.050505051,4.19,5.694064111,5.694064111,314.9191919
41.91919192,1.116161616,4.48,5.984064111,5.984064111,314.9191919
41.91919192,1.181818182,4.78,6.284064111,6.284064111,314.9191919
41.91919192,1.247474747,5.08,6.584064111,6.584064111,314.9191919
41.91919192,1.313131313,5.38,6.884064111,6.884064111,314.9191919
41.91919192,1.378787879,5.68,7.184064111,7.184064111,314.9191919
41.91919192,1.444444444,5.98,7.484064111,7.484064111,314.9191919
41.91919192,1.51010101,6.27,7.774064111,7.774064111,314.9191919
41.91919192,1.575757576,6.56,8.064064111,8.064064111,314.9191919
41.91919192,1.641414141,6.83,8.334064111,8.334064111,314.9191919
41.91919192,1.707070707,7.1,8.604064111,8.604064111,314.9191919
41.91919192,1.772727273,7.35,8.854064111,8.854064111,314.9191919
41.91919192,1.838383838,7.58,9.084064111,9.084064111,314.9191919
41.91919192,1.904040404,7.79,9.294064111,9.294064111,314.9191919
41.91919192,1.96969697,7.97,9.474064111,9.474064111,314.9191919
41.91919192,2.035353535,8.12,9.624064111,9.624064111,314.9191919
41.91919192,2.101010101,8.24,9.744064111,9.744064111,314.9191919
41.91919192,2.166666667,8.3,9.804064111,9.804064111,314.9191919
41.91919192,2.232323232,8.32,9.824064111,9.824064111,314.9191919
41.91919192,2.297979798,8.28,9.784064111,9.784064111,314.9191919
41.91919192,2.363636364,8.17,9.674064111,9.674064111,314.9191919
41.91919192,2.429292929,7.98,9.484064111,9.484064111,314.9191919
41.91919192,2.494949495,7.69,9.194064111,9.194064111,314.9191919
41.91919192,2.560606061,7.31,8.814064111,8.814064111,314.9191919
41.91919192,2.626262626,6.8,8.304064111,8.304064111,314.9191919
41.91919192,2.691919192,6.16,7.664064111,7.664064111,314.9191919
41.91919192,2.757575758,5.37,6.874064111,6.874064111,314.9191919
41.91919192,2.823232323,4.4,5.904064111,5.904064111,314.9191919
41.91919192,2.888888889,3.23,4.734064111,4.734064111,314.9191919
41.91919192,2.954545455,1.84,3.344064111,3.344064111,314.9191919
41.91919192,3.02020202,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.085858586,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.151515152,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.217171717,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.282828283,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.348484848,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.414141414,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.47979798,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.545454545,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.611111111,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.676767677,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.742424242,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.808080808,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.873737374,NaN,NaN,#VALUE!,314.9191919
41.91919192,3.939393939,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.005050505,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.070707071,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.136363636,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.202020202,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.267676768,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.333333333,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.398989899,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.464646465,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.53030303,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.595959596,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.661616162,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.727272727,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.792929293,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.858585859,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.924242424,NaN,NaN,#VALUE!,314.9191919
41.91919192,4.98989899,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.055555556,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.121212121,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.186868687,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.252525253,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.318181818,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.383838384,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.449494949,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.515151515,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.580808081,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.646464646,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.712121212,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.777777778,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.843434343,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.909090909,NaN,NaN,#VALUE!,314.9191919
41.91919192,5.974747475,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.04040404,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.106060606,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.171717172,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.237373737,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.303030303,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.368686869,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.434343434,NaN,NaN,#VALUE!,314.9191919
41.91919192,6.5,NaN,NaN,#VALUE!,314.9191919
41.41414141,0,0,1.400975447,1.400975447,314.4141414
41.41414141,0.065656566,0.23,1.630975447,1.630975447,314.4141414
41.41414141,0.131313131,0.45,1.850975447,1.850975447,314.4141414
41.41414141,0.196969697,0.69,2.090975447,2.090975447,314.4141414
41.41414141,0.262626263,0.93,2.330975447,2.330975447,314.4141414
41.41414141,0.328282828,1.17,2.570975447,2.570975447,314.4141414
41.41414141,0.393939394,1.42,2.820975447,2.820975447,314.4141414
41.41414141,0.45959596,1.68,3.080975447,3.080975447,314.4141414
41.41414141,0.525252525,1.94,3.340975447,3.340975447,314.4141414
41.41414141,0.590909091,2.2,3.600975447,3.600975447,314.4141414
41.41414141,0.656565657,2.47,3.870975447,3.870975447,314.4141414
41.41414141,0.722222222,2.75,4.150975447,4.150975447,314.4141414
41.41414141,0.787878788,3.02,4.420975447,4.420975447,314.4141414
41.41414141,0.853535354,3.31,4.710975447,4.710975447,314.4141414
41.41414141,0.919191919,3.59,4.990975447,4.990975447,314.4141414
41.41414141,0.984848485,3.88,5.280975447,5.280975447,314.4141414
41.41414141,1.050505051,4.18,5.580975447,5.580975447,314.4141414
41.41414141,1.116161616,4.47,5.870975447,5.870975447,314.4141414
41.41414141,1.181818182,4.77,6.170975447,6.170975447,314.4141414
41.41414141,1.247474747,5.07,6.470975447,6.470975447,314.4141414
41.41414141,1.313131313,5.37,6.770975447,6.770975447,314.4141414
41.41414141,1.378787879,5.67,7.070975447,7.070975447,314.4141414
41.41414141,1.444444444,5.97,7.370975447,7.370975447,314.4141414
41.41414141,1.51010101,6.26,7.660975447,7.660975447,314.4141414
41.41414141,1.575757576,6.55,7.950975447,7.950975447,314.4141414
41.41414141,1.641414141,6.82,8.220975447,8.220975447,314.4141414
41.41414141,1.707070707,7.09,8.490975447,8.490975447,314.4141414
41.41414141,1.772727273,7.34,8.740975447,8.740975447,314.4141414
41.41414141,1.838383838,7.57,8.970975447,8.970975447,314.4141414
41.41414141,1.904040404,7.77,9.170975447,9.170975447,314.4141414
41.41414141,1.96969697,7.96,9.360975447,9.360975447,314.4141414
41.41414141,2.035353535,8.1,9.500975447,9.500975447,314.4141414
41.41414141,2.101010101,8.22,9.620975447,9.620975447,314.4141414
41.41414141,2.166666667,8.28,9.680975447,9.680975447,314.4141414
41.41414141,2.232323232,8.29,9.690975447,9.690975447,314.4141414
41.41414141,2.297979798,8.25,9.650975447,9.650975447,314.4141414
41.41414141,2.363636364,8.13,9.530975447,9.530975447,314.4141414
41.41414141,2.429292929,7.93,9.330975447,9.330975447,314.4141414
41.41414141,2.494949495,7.64,9.040975447,9.040975447,314.4141414
41.41414141,2.560606061,7.25,8.650975447,8.650975447,314.4141414
41.41414141,2.626262626,6.73,8.130975447,8.130975447,314.4141414
41.41414141,2.691919192,6.08,7.480975447,7.480975447,314.4141414
41.41414141,2.757575758,5.27,6.670975447,6.670975447,314.4141414
41.41414141,2.823232323,4.28,5.680975447,5.680975447,314.4141414
41.41414141,2.888888889,3.09,4.490975447,4.490975447,314.4141414
41.41414141,2.954545455,1.68,3.080975447,3.080975447,314.4141414
41.41414141,3.02020202,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.085858586,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.151515152,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.217171717,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.282828283,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.348484848,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.414141414,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.47979798,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.545454545,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.611111111,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.676767677,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.742424242,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.808080808,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.873737374,NaN,NaN,#VALUE!,314.4141414
41.41414141,3.939393939,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.005050505,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.070707071,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.136363636,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.202020202,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.267676768,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.333333333,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.398989899,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.464646465,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.53030303,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.595959596,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.661616162,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.727272727,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.792929293,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.858585859,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.924242424,NaN,NaN,#VALUE!,314.4141414
41.41414141,4.98989899,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.055555556,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.121212121,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.186868687,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.252525253,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.318181818,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.383838384,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.449494949,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.515151515,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.580808081,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.646464646,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.712121212,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.777777778,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.843434343,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.909090909,NaN,NaN,#VALUE!,314.4141414
41.41414141,5.974747475,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.04040404,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.106060606,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.171717172,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.237373737,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.303030303,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.368686869,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.434343434,NaN,NaN,#VALUE!,314.4141414
41.41414141,6.5,NaN,NaN,#VALUE!,314.4141414
40.90909091,0,0,1.301303427,1.301303427,313.9090909
40.90909091,0.065656566,0.23,1.531303427,1.531303427,313.9090909
40.90909091,0.131313131,0.45,1.751303427,1.751303427,313.9090909
40.90909091,0.196969697,0.68,1.981303427,1.981303427,313.9090909
40.90909091,0.262626263,0.92,2.221303427,2.221303427,313.9090909
40.90909091,0.328282828,1.17,2.471303427,2.471303427,313.9090909
40.90909091,0.393939394,1.42,2.721303427,2.721303427,313.9090909
40.90909091,0.45959596,1.67,2.971303427,2.971303427,313.9090909
40.90909091,0.525252525,1.93,3.231303427,3.231303427,313.9090909
40.90909091,0.590909091,2.2,3.501303427,3.501303427,313.9090909
40.90909091,0.656565657,2.46,3.761303427,3.761303427,313.9090909
40.90909091,0.722222222,2.74,4.041303427,4.041303427,313.9090909
40.90909091,0.787878788,3.02,4.321303427,4.321303427,313.9090909
40.90909091,0.853535354,3.3,4.601303427,4.601303427,313.9090909
40.90909091,0.919191919,3.58,4.881303427,4.881303427,313.9090909
40.90909091,0.984848485,3.87,5.171303427,5.171303427,313.9090909
40.90909091,1.050505051,4.17,5.471303427,5.471303427,313.9090909
40.90909091,1.116161616,4.46,5.761303427,5.761303427,313.9090909
40.90909091,1.181818182,4.76,6.061303427,6.061303427,313.9090909
40.90909091,1.247474747,5.06,6.361303427,6.361303427,313.9090909
40.90909091,1.313131313,5.36,6.661303427,6.661303427,313.9090909
40.90909091,1.378787879,5.66,6.961303427,6.961303427,313.9090909
40.90909091,1.444444444,5.96,7.261303427,7.261303427,313.9090909
40.90909091,1.51010101,6.25,7.551303427,7.551303427,313.9090909
40.90909091,1.575757576,6.53,7.831303427,7.831303427,313.9090909
40.90909091,1.641414141,6.81,8.111303427,8.111303427,313.9090909
40.90909091,1.707070707,7.07,8.371303427,8.371303427,313.9090909
40.90909091,1.772727273,7.32,8.621303427,8.621303427,313.9090909
40.90909091,1.838383838,7.55,8.851303427,8.851303427,313.9090909
40.90909091,1.904040404,7.76,9.061303427,9.061303427,313.9090909
40.90909091,1.96969697,7.94,9.241303427,9.241303427,313.9090909
40.90909091,2.035353535,8.08,9.381303427,9.381303427,313.9090909
40.90909091,2.101010101,8.19,9.491303427,9.491303427,313.9090909
40.90909091,2.166666667,8.25,9.551303427,9.551303427,313.9090909
40.90909091,2.232323232,8.27,9.571303427,9.571303427,313.9090909
40.90909091,2.297979798,8.21,9.511303427,9.511303427,313.9090909
40.90909091,2.363636364,8.09,9.391303427,9.391303427,313.9090909
40.90909091,2.429292929,7.89,9.191303427,9.191303427,313.9090909
40.90909091,2.494949495,7.59,8.891303427,8.891303427,313.9090909
40.90909091,2.560606061,7.19,8.491303427,8.491303427,313.9090909
40.90909091,2.626262626,6.66,7.961303427,7.961303427,313.9090909
40.90909091,2.691919192,6,7.301303427,7.301303427,313.9090909
40.90909091,2.757575758,5.17,6.471303427,6.471303427,313.9090909
40.90909091,2.823232323,4.17,5.471303427,5.471303427,313.9090909
40.90909091,2.888888889,2.96,4.261303427,4.261303427,313.9090909
40.90909091,2.954545455,1.52,2.821303427,2.821303427,313.9090909
40.90909091,3.02020202,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.085858586,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.151515152,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.217171717,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.282828283,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.348484848,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.414141414,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.47979798,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.545454545,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.611111111,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.676767677,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.742424242,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.808080808,NaN,NaN,#VALUE!,313.9090909
40.90909091,3.873737374,NaN,NaN,#VALUE!,313.9090909
